id,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
15026,34826,52,1,1,42,19826,1,5,2000,0,0,8771,4476,135,0,4,3488059.1
15027,9333,26,1,0,8,11250,9,5,2005,0,0,2551,3108,424,0,3,939398.5
15028,89396,63,0,1,85,33928,5,8,1993,0,0,7309,5931,501,1,1,8949480.3
15029,82301,81,1,1,31,62344,2,9,2000,0,0,5208,8647,210,0,10,8232053.2
15030,59751,86,1,1,36,38929,3,3,1999,0,1,7799,5168,705,0,1,5988688.9
15031,15429,46,1,1,35,374,10,7,2000,1,0,3104,4910,437,1,5,1550188.1
15032,14344,39,1,1,90,20404,2,7,1993,0,1,4173,228,864,0,3,1446006.3
15033,94188,43,1,0,43,28694,5,3,1995,0,0,1585,1685,191,1,3,9422005.0
15034,36673,8,1,0,49,90758,5,3,1993,1,0,8719,9037,938,1,8,3673398.3
15035,66061,77,0,1,5,49793,4,9,1997,1,0,8231,9146,302,1,6,6616285.7
15036,32100,58,0,0,50,78384,6,1,1998,0,0,4826,7859,136,1,2,3213146.8
15037,51827,44,0,1,79,64601,5,6,2007,1,0,7739,8245,758,0,0,5192441.7
15038,26611,60,0,1,8,72034,10,6,1996,0,1,9610,4010,129,1,7,2665389.6
15039,3514,24,1,1,55,67658,8,8,2013,1,0,1629,7075,778,0,7,357856.3
15040,69348,19,0,0,30,98433,6,10,2016,1,0,8673,9889,114,1,9,6937939.6
15041,82899,1,0,1,100,24330,7,7,2009,1,0,3824,4922,783,1,0,8291850.9
15042,46045,79,0,1,42,72915,2,6,2000,0,0,79,8695,109,1,0,4614136.1
15043,47833,52,0,0,83,23261,8,8,2008,1,1,9796,6411,526,0,4,4791653.8
15044,16478,7,1,0,95,95736,3,8,2009,0,0,705,4685,135,0,6,1651205.9
15045,27818,7,1,0,34,45597,6,5,2007,1,0,1253,4091,954,0,4,2786854.7
15046,10379,27,0,0,52,5362,4,8,1995,0,1,5479,1480,778,1,2,1039247.5
15047,30018,24,0,1,55,37363,8,3,2003,0,0,7059,4703,976,0,9,3008092.3
15048,84288,84,1,0,1,95208,7,6,1994,1,0,3714,717,496,0,9,8431708.4
15049,63681,11,1,0,26,85684,2,2,2005,0,1,5336,5240,604,0,1,6375077.5
15050,4865,89,0,1,49,96852,10,9,1999,1,0,9512,5381,641,0,4,491173.9
15051,64232,30,0,1,96,21264,7,4,1993,0,1,8997,6354,607,1,10,6433095.3
15052,13868,99,0,0,17,38345,8,6,1998,1,1,827,5738,311,1,3,1390606.8
15053,1453,17,0,0,49,501,9,5,2009,1,1,8173,9369,966,0,4,152267.9
15054,88329,70,1,0,91,95470,7,6,2004,1,0,3533,9757,591,1,3,8841056.4
15055,79718,74,0,0,83,17095,7,7,1998,0,1,4146,6266,727,1,10,7973973.8
15056,68726,38,1,0,44,59444,5,7,2004,1,1,1448,3729,573,1,6,6881563.4
15057,45381,55,0,0,10,94411,3,8,2006,0,1,4163,2117,377,0,4,4543365.6
15058,73406,85,1,0,27,69592,9,4,2007,1,1,8019,4254,594,0,8,7351183.7
15059,58208,60,0,0,18,55584,2,3,2017,1,1,3275,6312,491,1,7,5921171.7
15060,4280,8,0,1,50,49696,3,6,2018,0,1,5367,8794,770,1,1,437389.8
15061,14608,45,0,0,88,60979,10,10,2000,0,0,2551,3754,1000,0,0,1468435.1
15062,51999,8,1,1,85,74593,8,10,2017,1,1,705,1130,563,1,0,5207606.7
15063,69426,38,1,0,80,57555,4,2,1996,1,0,1618,8976,976,1,1,6948093.6
15064,1314,8,1,0,50,35855,2,2,2018,0,0,793,8761,212,1,2,133536.8
15065,82643,74,1,1,20,21741,3,4,2003,1,0,7826,9758,514,0,2,8274608.3
15066,99301,85,1,1,7,97713,7,7,2014,0,0,1285,5284,836,0,8,9941220.4
15067,6921,35,0,0,55,94927,9,9,2019,1,1,8776,5772,883,0,9,693484.9
15068,83358,35,1,0,83,22449,9,2,2015,0,0,91992,299,897,0,0,8341911.5
15069,79830,21,1,0,46,73315,1,3,2006,1,1,5863,5411,476,1,7,7989770.6
15070,99291,40,0,1,97,50579,3,3,2000,1,0,4492,8562,621,0,8,9933729.0
15071,89492,45,0,0,76,54360,1,6,2007,0,0,3284,3264,895,0,9,8952698.7
15072,78916,18,1,0,25,36356,10,8,2009,0,1,9019,3479,242,1,7,7897498.9
15073,24309,38,0,1,55,26404,5,1,2013,0,0,5369,3336,753,0,7,2434268.3
15074,40787,87,1,0,4,58119,8,8,2011,0,1,359,583,689,1,6,4091282.1
15075,22704,26,0,0,38,64233,2,3,1998,0,0,8181,2188,951,1,3,2271081.8
15076,51687,89,1,1,26,11215,1,3,2016,0,1,6293,7131,561,1,2,5183003.6
15077,66371,57,1,0,56,49642,4,2,2000,0,1,2589,2763,458,1,0,6646262.2
15078,66049,6,0,1,4,23815,1,5,2017,0,1,8778,3838,255,0,0,6605894.7
15079,40736,56,0,1,34,87291,2,5,1994,1,0,8217,6743,137,0,7,4087187.4
15080,73554,49,0,0,52,49263,10,4,2004,0,1,7889,9057,222,0,3,7358902.4
15081,22059,19,1,0,6,20381,4,6,2012,1,0,4829,8000,682,0,3,2208141.1
15082,8009,22,1,1,69,55496,7,7,2008,0,0,2490,3383,659,0,3,810890.8
15083,43188,5,0,1,37,88532,2,5,2016,0,0,1689,2704,908,1,4,4320637.6
15084,11987,9,1,0,9,47762,5,5,2014,1,1,5174,3173,510,1,0,1207946.4
15085,92629,8,0,0,32,84044,2,2,2005,0,0,7981,82,481,0,0,9265133.5
15086,70742,99,1,1,95,47905,9,1,1993,0,1,8533,9757,261,1,4,7091010.3
15087,17618,64,1,0,8,70010,8,5,2007,0,0,873,561,931,0,6,1775366.7
15088,24140,47,0,0,50,32439,7,9,2014,0,0,6595,9815,653,1,10,2415551.4
15089,50251,54,0,1,49,46201,9,9,1999,0,1,3636,4834,168,1,5,5037541.9
15090,8908,7,1,0,85,9235,7,5,1997,0,1,2475,2045,459,0,5,896834.7
15091,3343,42,1,0,50,40380,3,5,2004,0,0,6784,9254,121,0,0,344710.4
15092,23073,24,0,0,5,4978,8,6,2000,1,0,5751,7531,1000,0,3,2309877.1
15093,9333,16,1,1,9,47269,3,7,2005,1,0,6051,7860,170,1,7,939398.5
15094,33156,78,0,1,73,49191,5,7,1994,0,0,4959,5076,218,1,2,3323470.4
15095,12902,12,0,0,55,19069,1,6,2013,1,0,4836,2449,557,0,8,1296931.3
15096,28495,1,0,1,69,5859,4,4,2013,0,1,6698,5075,866,1,5,2860568.3
15097,14434,44,1,0,5,40872,2,5,1993,0,1,5678,6431,123,0,3,1453434.3
15098,36343,9,1,0,64,3579,8,8,2013,0,1,526,9742,241,0,8,3641586.3
15099,6712,64,0,0,78,68199,4,5,1996,1,0,2551,5435,444,0,0,678200.1
15100,9145,22,0,0,86,89635,8,3,2009,0,0,8149,4258,919,1,4,919003.9
15101,42113,33,1,0,28,83559,7,1,2018,1,0,7738,7689,910,1,6,4217469.8
15102,61527,35,0,0,26,16401,4,9,2007,1,0,564,8736,447,1,6,6157867.7
15103,15179,12,1,0,78,38939,9,9,2016,1,0,8778,8583,240,1,8,1523292.6
15104,96580,99,1,0,58,96297,5,8,2004,0,1,671,8750,141,1,7,9671187.4
15105,21850,98,0,1,85,63118,5,6,2003,0,0,748,6919,889,0,3,2193665.3
15106,16977,43,1,1,41,2179,5,1,2019,1,1,8905,398,453,0,8,1706568.9
15107,33704,75,0,0,53,75041,1,7,1996,1,0,6116,8779,959,1,8,3375891.6
15108,56509,80,0,0,89,49492,4,1,2019,1,0,4090,8359,712,1,6,5654739.9
15109,16899,5,1,1,71,47328,9,7,2020,0,1,122,8197,404,1,6,1693690.0
15110,93811,56,1,1,3,97290,5,3,2000,1,1,1551,2429,127,0,8,9385931.0
15111,42265,76,1,1,77,18174,4,4,2009,0,1,1238,2939,625,0,0,4228208.9
15112,60239,67,1,1,77,68388,1,3,1998,1,0,8561,7573,918,0,0,6032661.8
15113,38688,76,1,0,78,62818,5,6,2000,1,0,535,3509,818,1,3,3877141.2
15114,40849,83,0,0,41,88751,8,7,2007,0,1,1732,4732,236,0,2,4086314.7
15115,31990,100,0,1,85,16986,1,1,2018,0,0,478,9374,643,0,5,3204947.8
15116,74172,47,0,1,69,74407,7,2,2004,1,0,3258,968,673,0,8,7421067.4
15117,72545,21,0,1,64,99402,5,2,2021,0,0,3935,476,911,0,8,7260052.1
15118,63223,26,0,0,32,35225,8,9,2015,1,1,9982,877,187,1,3,6331257.5
15119,75755,83,0,1,38,38661,1,8,2001,0,1,6292,545,753,0,9,7581701.0
15120,57431,38,0,0,26,64179,9,4,2015,1,1,705,2306,431,1,7,5752664.5
15121,38758,47,1,1,84,76548,10,10,2000,0,0,3391,7035,415,0,4,3879708.1
15122,1702,27,0,1,24,2922,5,6,2018,0,1,5245,7509,619,1,7,174792.8
15123,3527,30,1,0,77,47798,5,8,1999,1,0,3844,9127,749,0,8,358050.9
15124,50479,29,1,0,49,39939,6,5,2020,0,1,7782,2024,188,0,6,5057657.0
15125,56467,63,0,0,69,55109,5,1,1994,1,0,4482,7174,395,0,2,5649094.0
15126,85391,2,0,0,12,29151,10,3,2007,0,1,4398,2443,433,0,6,8547440.7
15127,48559,87,0,0,38,42662,5,10,2008,0,0,8163,4203,473,0,3,4864445.8
15128,69164,45,1,1,50,21012,3,7,2007,0,1,751,6567,914,1,9,6929542.7
15129,10288,38,0,0,33,2875,9,9,2016,1,0,2957,7209,1000,0,6,1031927.6
15130,1175,22,1,0,26,9241,2,2,2015,0,1,6852,732,651,0,7,122471.5
15131,70247,100,1,0,7,25074,8,3,2000,1,0,6296,2008,668,0,7,7034364.0
15132,62155,11,1,1,35,42653,9,8,2007,1,1,9638,4968,439,1,8,6225416.7
15133,92781,26,0,1,32,72034,10,3,2006,0,0,9147,8173,383,0,4,9284649.6
15134,20001,27,1,0,46,73837,7,5,2003,0,0,6765,7696,622,1,4,2004766.3
15135,8138,49,0,0,69,96885,5,10,2014,0,1,8053,4915,791,1,5,815961.4
15136,68339,29,0,0,19,38661,4,9,2003,1,0,8584,338,248,0,0,6839127.3
15137,93281,38,1,0,38,79346,10,8,2015,1,0,7058,7396,206,1,1,9339538.5
15138,76489,27,1,1,58,52546,2,8,2000,1,0,3647,2455,546,0,9,7655928.2
15139,76383,78,0,0,30,46863,7,5,2014,1,1,8171,7179,936,0,10,7641162.4
15140,74922,54,1,0,35,96283,5,8,1997,1,0,3678,1280,545,1,3,7500490.7
15141,77915,99,0,0,71,51878,2,10,2018,0,1,4415,4369,778,0,5,7793915.8
15142,29589,5,1,0,49,73980,5,5,1999,0,1,8356,9376,976,1,4,2968021.9
15143,85448,48,0,1,30,84208,1,3,2003,0,0,4392,8481,421,1,7,8548169.3
15144,32713,16,0,0,83,56083,8,9,2000,0,0,5579,6541,162,0,9,3278723.0
15145,40570,86,1,0,11,41814,9,2,2000,0,0,7187,236,241,1,0,4060237.1
15146,25602,49,0,1,6,42756,7,8,2006,0,1,3735,1477,519,1,8,2568817.6
15147,5988,87,0,1,21,43714,5,2,2009,1,1,7391,7122,487,1,0,606466.9
15148,86258,100,1,1,80,76350,7,6,1998,1,1,4841,3841,642,1,3,8632872.8
15149,72449,38,1,1,58,99623,6,2,2003,0,0,3837,8369,747,0,9,7252083.3
15150,29570,26,0,0,45,44018,8,5,2005,1,0,368,4985,406,0,7,2961309.5
15151,4776,91,1,0,53,74038,3,8,2000,1,0,8394,2070,424,0,4,486403.2
15152,1430,8,0,0,13,64707,1,4,1998,0,1,8750,5969,417,0,7,148835.8
15153,9380,46,1,0,89,39869,3,5,2013,0,0,7431,8577,699,0,9,945451.3
15154,45181,24,1,1,80,83852,8,5,1994,1,1,3514,8600,345,1,6,4525938.4
15155,80697,36,0,0,60,7039,3,5,2003,1,0,2837,8861,569,1,3,8078150.3
15156,3575,14,1,1,9,78111,4,6,1998,1,1,783,2779,647,1,9,363918.8
15157,76204,3,1,1,18,98123,2,5,2000,0,0,3806,901,158,1,5,7628150.0
15158,80837,86,0,1,46,66463,8,1,1993,1,0,8308,2300,263,1,1,8089906.3
15159,2508,98,1,0,5,18782,9,7,1998,0,1,8494,4975,575,1,1,256655.8
15160,50373,26,1,0,42,40356,6,5,2003,1,0,9680,4024,385,1,4,5043556.3
15161,13517,38,1,0,25,85642,4,5,2005,0,0,9794,7742,381,0,8,1359844.5
15162,94951,85,0,1,85,1906,8,8,2014,1,0,7951,3753,126,0,3,9498811.4
15163,14830,84,1,1,18,17641,7,5,2000,1,1,6185,1749,242,1,2,1487488.2
15164,62805,87,0,0,95,83518,7,6,1999,0,1,8796,1555,877,0,6,6288112.9
15165,73441,12,0,1,85,7935,2,1,2014,1,0,5273,15,985,1,7,7352484.4
15166,63017,39,1,1,22,21265,10,10,1999,0,0,9579,7735,302,0,9,6307594.9
15167,51757,11,1,1,37,33451,9,3,2009,1,0,4673,559,444,0,2,5178222.9
15168,13344,95,0,0,1,18801,7,2,2000,0,0,3306,6306,324,0,8,1342649.1
15169,33341,28,0,0,35,28360,10,8,2003,0,1,438,4309,563,0,1,3342152.3
15170,45947,18,0,0,38,87857,6,3,1999,0,0,1553,4894,101,0,2,4595814.9
15171,47768,49,0,0,15,75269,6,8,1996,1,0,3354,9191,268,1,1,4781426.6
15172,21581,68,0,0,41,94479,8,6,2007,0,0,8290,7100,279,1,7,2166100.7
15173,62685,29,1,0,32,74100,8,2,2008,1,1,3795,4926,414,1,3,6271214.8
15174,55558,66,1,1,84,69477,1,10,2020,1,0,7842,1127,154,0,4,5559731.1
15175,16899,83,1,0,21,47328,2,3,2000,0,1,8185,295,498,1,7,1693690.0
15176,10683,69,0,0,50,39749,2,4,2005,0,0,8566,6519,445,0,10,1071100.5
15177,38722,22,0,1,47,37378,6,6,2008,0,0,3026,3897,691,0,8,3876450.8
15178,58109,38,1,1,81,29304,8,8,2007,0,0,3534,5361,377,0,4,5819714.7
15179,33749,74,0,1,38,28360,6,7,1999,1,1,4952,5276,616,1,2,3380855.9
15180,48428,9,0,0,42,64556,6,4,2010,0,1,5447,4018,125,1,1,4844049.0
15181,23841,78,0,0,26,37332,5,5,1994,0,0,2735,2696,484,0,1,2385994.4
15182,95012,58,0,1,36,83575,10,6,1993,1,1,5171,731,501,0,9,9507621.3
15183,6473,78,1,0,51,47421,9,3,2000,0,1,3277,662,190,0,8,651720.2
15184,10932,25,0,0,38,85908,8,4,2007,0,0,7830,9248,377,1,5,1094185.7
15185,78741,50,1,0,36,83780,1,5,2005,0,1,8017,8396,502,1,2,7880701.5
15186,29846,50,0,0,14,17973,5,3,1998,0,0,6889,3839,780,0,3,2985095.8
15187,38969,46,1,0,50,44144,7,8,2019,1,1,9249,3572,352,1,0,3904399.9
15188,518,51,0,1,88,1839,4,9,2000,1,1,724,867,422,1,10,67622.2
15189,68072,86,0,0,55,21153,5,4,2019,0,0,4957,267,121,1,2,6812764.9
15190,61867,49,1,0,6,22724,7,5,2006,1,1,7437,6047,378,0,4,6190959.6
15191,77339,51,1,1,50,25227,3,6,2008,0,0,7874,8896,535,1,6,7741650.8
15192,40465,81,0,0,50,76290,3,6,2004,0,0,8026,4935,405,1,0,4052600.4
15193,33665,61,0,0,22,14451,3,10,2019,1,0,7351,4897,983,1,2,3370949.9
15194,29578,3,0,1,8,66489,2,1,2003,1,0,9018,5605,299,0,10,2959100.3
15195,65549,38,1,0,38,29367,5,6,2015,1,1,2326,4369,377,0,10,6556739.5
15196,96498,3,1,0,10,59595,9,7,2007,1,0,3220,5238,704,0,0,9651440.7
15197,81498,1,1,1,1,5500,5,10,2007,0,1,8158,1545,584,1,6,8158900.7
15198,57562,8,0,0,36,84696,5,5,2018,1,1,5908,7414,553,1,1,5756919.8
15199,98731,21,0,1,95,83181,5,10,1995,1,1,9162,9342,262,1,7,9883764.5
15200,44484,25,1,0,64,95592,5,7,2005,0,0,7710,7477,404,1,6,4451848.5
15201,211,7,0,1,4,57829,1,7,2009,0,1,7433,1040,134,0,4,24058.9
15202,43410,38,0,1,26,21724,7,5,2006,0,0,8694,3566,814,0,4,4346921.6
15203,20395,73,1,0,16,17233,6,1,2000,0,0,8154,4787,731,1,5,2041658.0
15204,36223,52,1,1,8,76888,6,7,1998,0,1,759,4960,916,1,2,3627823.8
15205,3990,8,1,1,38,74573,5,4,1996,0,1,2285,7101,104,0,0,404538.6
15206,75853,34,1,0,41,88327,3,10,2004,1,0,1017,4222,538,0,6,7591050.4
15207,19728,37,0,0,86,49642,3,2,2018,1,1,3797,8938,427,1,2,1977828.8
15208,45732,32,1,0,62,70810,7,5,2010,1,1,4893,5361,378,0,10,4583088.1
15209,14859,49,1,0,66,4861,9,1,2000,1,1,6595,1438,298,1,8,1492436.2
15210,14044,99,0,0,68,75928,9,4,2016,1,0,9766,6920,147,1,7,1408422.6
15211,47691,86,0,1,51,693,7,8,2015,1,1,9018,4302,234,1,8,4776385.5
15212,15944,16,0,0,32,2834,9,1,1993,1,1,1635,6375,964,1,8,1602339.3
15213,12664,49,0,1,15,43738,9,9,1997,0,1,4836,7689,934,1,7,1276391.7
15214,52178,86,1,0,35,73210,9,6,2018,0,0,4482,1628,696,0,8,5228450.8
15215,40437,3,0,1,86,2005,9,3,2000,0,1,9659,9557,289,1,2,4045077.2
15216,2442,4,0,0,50,91110,2,5,2019,0,0,679,4176,515,0,2,248869.9
15217,53857,79,0,0,81,1488,2,7,1993,0,1,7910,7274,981,0,1,5393354.3
15218,18037,19,0,0,14,73819,2,7,2009,0,1,545,4545,313,0,4,1805824.9
15219,45008,50,1,0,80,61094,10,9,2000,0,0,10,3689,216,1,5,4511521.2
15220,54765,69,0,0,75,78659,2,4,2013,0,0,8426,9560,101,0,0,5478329.3
15221,79853,54,1,0,15,87769,5,2,1994,0,0,2945,6331,476,0,7,7987746.4
15222,78681,39,1,0,18,2487,7,9,2015,1,1,4896,8216,127,0,2,7884526.5
15223,15729,67,0,0,78,19449,10,2,2003,1,1,3437,965,401,1,6,1579608.3
15224,6284,3,1,0,4,35318,2,1,2016,0,1,4357,5252,768,0,0,631188.6
15225,28284,1,1,0,1,43807,6,8,2003,0,0,8252,2463,877,0,1,2834962.3
15226,45985,15,1,1,22,79710,1,3,2008,0,1,8321,7909,924,0,0,4604960.8
15227,36475,38,1,0,59,97806,8,3,2013,0,0,4096,7497,759,0,3,3653259.0
15228,61028,80,0,1,13,58635,7,4,2006,0,0,5065,5000,127,0,3,6104386.6
15229,5767,69,1,0,70,49496,4,9,1996,0,0,3565,544,548,1,2,583642.6
15230,74054,49,0,0,38,26389,4,1,2019,1,0,4908,2518,424,1,8,7406911.9
15231,84568,86,1,1,86,32535,4,7,2000,0,0,6242,3565,375,0,0,8467953.1
15232,90842,15,1,1,73,7116,7,5,1995,1,0,5245,2530,148,0,10,9092168.5
15233,48875,89,1,0,50,43912,4,2,2019,1,1,974,7149,974,0,5,4892360.9
15234,9995,73,1,0,73,89062,3,7,2017,0,0,6052,6896,279,0,7,1008786.7
15235,11339,16,0,0,50,85172,4,9,1996,1,1,7255,7389,369,0,2,1137389.6
15236,32458,38,0,0,20,82629,9,8,2015,1,1,7301,433,976,0,2,3253846.5
15237,23804,79,0,1,33,97265,7,7,2008,1,1,4118,8167,876,1,6,2386532.8
15238,37819,76,1,0,39,34182,5,5,2000,0,1,3927,3772,378,1,6,3791037.0
15239,45455,96,1,1,50,76587,3,1,2000,1,0,5692,4090,662,0,5,4550968.1
15240,42623,38,1,1,78,32695,2,1,2019,1,1,4581,2048,314,1,9,4268615.9
15241,71195,46,1,1,54,58047,1,5,2017,0,0,4689,8767,597,0,2,7126909.7
15242,87987,56,1,0,99,92268,5,9,2006,0,0,9675,5498,674,1,8,8810668.6
15243,82432,20,1,0,80,7312,5,10,2015,1,0,9979,2245,400,1,8,8245134.5
15244,83475,26,1,1,76,88329,8,10,2003,1,1,4281,16,477,1,8,8354822.3
15245,7184,58,0,0,56,62528,1,1,2008,1,0,3520,9620,981,0,7,724159.8
15246,49786,81,1,1,37,81262,5,4,2004,0,0,7781,8157,212,0,9,4984145.4
15247,17857,22,1,0,18,27107,5,1,1997,1,0,7268,4024,607,0,3,1791426.7
15248,69242,38,1,1,38,34780,7,8,2019,1,0,7306,8756,308,0,3,6936067.9
15249,66713,40,0,0,18,16753,1,10,2006,1,0,1599,7768,760,0,9,6673050.6
15250,80656,70,1,1,72,2461,3,3,2000,1,0,4878,6079,219,0,6,8072208.2
15251,66683,5,1,1,80,676,3,2,2009,1,1,8253,7647,105,1,6,6677649.1
15252,78122,84,0,0,18,13332,5,9,1996,0,1,8356,8354,312,0,1,7822983.6
15253,91004,7,0,1,35,53025,1,7,2009,0,0,7262,730,299,1,2,9102980.9
15254,9737,51,0,0,35,35975,8,7,2017,1,0,1337,3734,401,1,0,979748.7
15255,9897,8,0,1,46,74100,5,6,1997,1,0,2675,3734,125,0,3,997040.7
15256,82678,38,0,1,31,83091,5,6,2017,1,1,7620,7159,429,0,6,8273923.7
15257,96429,58,1,1,49,78812,5,5,2004,1,0,783,3355,650,1,8,9650188.4
15258,58974,43,0,0,18,45032,5,9,2008,1,1,9944,1778,226,0,5,5904218.8
15259,59288,87,1,0,44,45177,4,4,2020,1,1,8886,4094,446,1,8,5934463.1
15260,37171,87,1,0,58,27101,3,1,2000,1,0,68,3222,743,1,4,3719105.2
15261,46276,79,0,0,67,73233,3,9,2004,0,1,8607,9188,874,0,2,4632070.4
15262,822,26,1,1,23,22849,5,10,1994,0,1,4179,4977,146,0,3,86104.4
15263,56878,38,0,0,70,29281,7,4,2015,1,1,8174,1631,729,0,10,5695950.5
15264,20119,32,1,0,5,38551,2,7,2000,0,1,4537,6415,194,1,3,2019977.1
15265,82680,42,0,0,15,19355,9,8,2017,1,0,7745,9902,398,1,8,8273795.7
15266,12099,38,1,0,49,40875,8,3,1996,0,0,3108,583,882,0,8,1208637.6
15267,67923,24,1,0,24,51164,10,4,2014,1,0,7780,5225,269,1,2,6797581.4
15268,96930,89,0,0,20,74748,10,5,1994,0,0,1335,8921,269,0,6,9701569.4
15269,56701,39,0,0,29,59330,2,9,2008,0,1,8851,7630,574,1,6,5673882.8
15270,23210,26,1,1,37,9244,8,8,2014,1,0,8783,6651,286,0,1,2329090.4
15271,85184,38,1,0,12,18849,7,7,2008,1,1,2009,2008,426,0,5,8522151.8
15272,64963,14,1,1,75,91577,7,9,2014,1,1,6427,9188,217,0,7,6500685.4
15273,77280,33,0,1,35,926,1,5,2009,1,1,4179,4963,444,0,4,7734154.9
15274,75549,26,0,0,60,65917,8,6,2005,0,1,1145,6043,458,0,8,7562030.5
15275,65904,92,0,1,21,32288,7,9,2000,1,1,8594,4877,998,1,0,6596494.2
15276,23541,4,1,0,74,98038,2,6,2000,0,0,2614,490,810,1,6,2357500.1
15277,46735,18,0,1,71,93978,3,10,2014,1,1,8588,3389,604,1,2,4682390.4
15278,19602,18,0,0,23,84655,8,10,1995,1,0,5779,7179,499,0,10,1972327.5
15279,66503,36,1,0,3,15190,3,5,2020,0,0,3473,2138,239,0,6,6655758.0
15280,96395,31,0,0,15,87992,1,5,2016,1,1,7673,5564,565,1,4,9648710.6
15281,85184,38,0,0,15,78442,4,2,2008,1,1,2013,2008,426,1,0,8522151.8
15282,22849,85,1,0,73,65855,6,2,2014,0,0,4149,8377,643,1,6,2286370.4
15283,525,83,1,0,84,73529,9,9,1994,1,0,9578,8439,776,0,1,56225.4
15284,54456,80,0,1,70,91835,7,3,1994,1,1,7747,1757,561,1,2,5446902.4
15285,57897,56,1,1,94,1336,5,9,1998,0,1,9855,9607,904,0,0,5792783.8
15286,84311,85,0,0,92,85377,8,6,2000,0,0,5553,8714,592,1,10,8444031.2
15287,15726,35,1,0,30,54213,5,1,2013,0,0,7951,3420,818,0,7,1580718.3
15288,460,5,0,0,53,30477,8,4,1993,1,1,7822,5605,604,1,7,47257.3
15289,10369,52,0,0,13,7997,7,10,1999,1,1,8579,7873,121,0,9,1044857.9
15290,85415,35,1,1,16,72034,3,1,2018,0,0,9289,3538,577,1,4,8550149.8
15291,81425,100,1,1,85,21092,10,4,2000,1,1,2670,6849,219,1,8,8154947.2
15292,11602,84,0,1,35,40604,10,1,2008,0,0,3915,4342,675,0,6,1167525.8
15293,95490,8,1,1,99,21092,10,3,1990,0,1,6536,9507,769,0,8,9553090.0
15294,87991,39,1,0,26,98022,8,3,2006,0,0,8439,7962,327,0,3,8804814.6
15295,18932,50,1,1,8,98513,6,9,2010,0,0,6382,6959,356,0,0,1897312.1
15296,10719,22,0,0,15,88498,2,9,2018,1,0,5123,4133,377,1,3,1076789.8
15297,36137,84,1,0,85,69295,9,1,1999,1,0,9487,5948,149,1,2,3619989.0
15298,74283,58,0,1,32,70353,7,2,1994,1,1,7723,8756,856,0,1,7443433.4
15299,87840,72,0,0,64,77082,6,1,2003,1,1,4611,9276,535,0,7,8785859.3
15300,66518,85,1,1,30,56516,5,2,1996,0,1,7612,9947,216,0,10,6666928.6
15301,52618,51,0,1,7,17097,3,3,1998,0,1,3830,3346,522,0,6,5270796.8
15302,4722,11,1,0,14,82475,6,1,2008,1,0,9641,8787,414,1,9,485217.8
15303,68128,57,0,1,67,35709,9,7,1999,1,0,1769,5435,727,0,10,6817710.9
15304,187,99,1,0,26,31162,2,7,2019,1,0,4773,9746,374,1,10,26533.9
15305,96685,52,0,1,85,24755,1,3,2000,0,1,1687,3115,819,1,9,9682268.2
15306,13601,81,1,1,26,85642,7,5,2007,0,1,8661,571,707,0,7,1371932.7
15307,21149,55,1,0,45,29130,8,6,2000,1,1,7912,8090,294,1,4,2118884.0
15308,13344,6,0,0,100,21092,4,6,2000,0,1,8797,3685,512,0,4,1342649.1
15309,52143,78,0,0,69,72628,1,4,2007,0,1,6941,1381,402,0,4,5225721.7
15310,74591,18,1,0,46,58630,1,5,2009,1,0,6851,2692,905,0,10,7469587.9
15311,921,50,1,0,83,95955,8,7,1997,1,0,3648,764,707,0,9,105869.7
15312,57897,24,1,0,96,23135,6,1,2000,1,0,9865,5505,979,0,3,5792780.2
15313,81498,85,1,1,41,29697,10,9,2007,1,0,7229,8678,294,0,6,8158900.7
15314,18485,8,1,0,38,95965,2,7,2019,1,0,7079,5625,374,0,6,1853308.9
15315,89520,55,0,1,7,73771,8,7,2007,0,0,1264,4910,801,0,8,8952698.7
15316,6032,15,1,0,83,35358,8,4,1997,0,1,7660,9965,115,0,5,613823.7
15317,9842,85,0,0,1,46893,7,1,2009,1,1,6055,7116,736,1,0,987460.9
15318,83520,55,0,1,59,28155,10,6,2000,1,0,411,9383,401,0,0,8359050.2
15319,34901,13,0,0,84,96357,4,8,2015,0,0,7229,9751,982,0,8,3493455.0
15320,6570,12,1,1,50,64028,3,9,2018,0,0,3839,8728,283,0,4,667494.8
15321,39862,26,1,0,80,78378,5,4,1995,1,0,6000,6000,136,1,3,3988399.5
15322,24386,26,1,0,54,1906,8,8,2004,1,1,2330,991,976,0,0,2443941.4
15323,46282,19,0,1,25,3845,2,1,2009,1,1,8,8674,910,1,2,4635687.9
15324,7155,45,1,0,59,2696,6,8,2000,1,1,5270,8103,415,0,8,724105.0
15325,30559,39,0,0,15,58586,7,5,2000,0,0,5815,7443,423,1,8,3061654.2
15326,38003,8,0,1,6,95054,8,3,2008,1,0,8933,7641,129,0,3,3803545.8
15327,8319,77,0,0,55,88640,6,9,2019,0,0,7282,4308,637,1,5,834891.9
15328,5758,85,0,0,62,39046,8,5,2000,1,1,4149,5691,395,1,9,581130.0
15329,52169,67,1,1,67,52384,7,7,1997,1,1,1642,6718,577,0,4,5223905.7
